JULY 3|Our righteous Fathers John and Longinus, Wonderworkers of Yarenga.|0
JULY 3|The blessed John Iron-cap, Fool for Christ's sake, of Moscow.|0
JULY 3|Our Father among the Saints Philip the Wonderworker, Metropolitan of Moscow and all Russia, the recovery of whose Holy relics we commemorate.|0
JULY 3|Our righteous Father Nicodemus of Kozhezersk.|0
JULY 4|Our Father among the Saints Andrew, Archbishop of Crete, the Jerusalemite.|1
JULY 4|The Holy Hieromartyr Theodore, Bishop of Cyrene in Libya, and his fellow Martyrs Cyprilla, Aroa, and Lucia.|0
JULY 4|The Holy HieromartyrTheodotus.|0
JULY 4|Saint Donatus, Bishop of Libya.|0
JULY 4|Our righteous Mother Martha, mother of Saint Symeon of the Wondrous Mountain.|0
JULY 4|Saint Asclepias the Wonderworker.|0
JULY 4|The Holy HieromartyrTheophilus.|0
JULY 4|Our righteous Father Menignus.|0
JULY 4|The blessed Andrew, Prince of Bogoliubovo.|0
JULY 4|Our righteous Father Euthymius of Suzdal, the recovery of whose Holy relics we commemorate.|0
JULY 4|Our righteous Fathers Tikhon, Basil, and Nicon of Solovki.|0
JULY 4|The Holy New Martyr Andrew the Russian of Cairo.|0
JULY 4|The Holy Royal Martyrs of Russia: Emperor Nicholas, Empress Alexandra, Crown Prince Alexis, and the Grand Duchesses 0lga, Tatiana, Maria, and Anastasia; and their faithful servants Eugene, Elias, Basil, Anastasia, Anna, John, Clement, and John.|0
JULY 4|The Holy New Hieromartyr Nilus of Poltava and those with him.|0
JULY 5|Our righteous and God-bearing Father Athanasius of Mount Athos, and his six disciples who died with him.|1
JULY 5|Our righteous Father Lampadus.|0
JULY 5|The Holy New Hieromartyr Cyprian.|0
JULY 5|Our righteous and God-bearing Father Sergius of Radonezh, the Wonderworker, the recovery of whose Holy relics we commemorate; and his disciples Athanasius the Hermit, and Theodosius of Cherepovets.|0
JULY 5|The Holy Martyrs, the Grand Duchess Elizabeth and those with her: the Novice Barbara, Grand Duke Sergius, the Princes John, Constantine, Igor, and Vladimir, and the Holy Martyr Theodore.|0
JULY 6|Our righteous Father Sisoes the Great of Egypt.|1
JULY 6|The Holy Martyrs Lucia the Virgin, Rex the Imperial Vicar, 24 beheaded with them, and many others, in Campania.|0
JULY 6|The Holy Hieromartyr Astius, Bishop of Dyrrhachium.|0
JULY 6|The Holy Apostles Archippus, Philemon, and Onesimus.|0
JULY 6|The Holy Martyrs Apollonius, Alexandrion, and Epimachus.|0
JULY 6|Our righteous Mother Sexburga, Abbess of Ely.|0
JULY 6|Our righteous Father Sisoes of the Kiev Caves.|0
JULY 6|Saint Juliana the Virgin, Princess of Olshansk, the recovery of whose Holy relics we commemorate.|0
JULY 6|The Holy New Hieromartyr Simon, Bishop of Ufa.|0
JULY 7|Our righteous Father Thomas of Mount Maleon.|1
JULY 7|The Holy Martyr Kyriake ofNicomedia.|0
JULY 7|The Holy Martyrs Peregrinus and those with him: Lucian, Pompey, Hesychius, Pappias, Saturninus, and Germanus.|0
JULY 7|The Holy Hieromartyr Eustathius.|0
JULY 7|The Holy Martyr Polycarp.|0
JULY 7|The Holy Hieromartyr Evangelus, Bishop of Tomi in Moesia.|0
JULY 7|Our Father among the Saints Illidius, Bishop of Clermont in Gaul.|0
JULY 7|Our righteous Father Acacius the Obedient, who is mentioned in The Ladder.|0
JULY 7|Our righteous Mother Ethelburga, Abbess of Faremoutiers in Gaul.|0
JULY 7|Our Father among the Saints Willibald, Bishop of Eichstatt and Enlightener of Bavaria.|0
JULY 7|Our righteous Mother Euphrosyne, Great Princess of Moscow.|0
JULY 8|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Kazan Icon we celebrate.|1
JULY 8|The Holy Great Martyr Procopius, and those beheaded with him: Saint Theodosia, his mother; 12 Women of senatorial rank; Antiochus and Nicostratus the Tribunes; and Abdas and Sabbas.|0
JULY 8|Our righteous Father Theophilus the Myrrh-streamer of Mount Athos.|0
JULY 8|The Holy New Hieromartyr Anastasi us of Saint Blaise in Hegumenitsa.|0
JULY 8|Our righteous Mother Withburga of Norfolk.|0
JULY 8|The Holy Virgin Martyr Sunniva of Norway.|0
JULY 8|Saint Procopius of Ustiug, the Wonderworker and Fool for Christ's sake.|0
JULY 8|Our righteous Father Procopius ofUsya.|0
JULY 8|The Holy New Hieromartyr Procopius, Archbishop of Cherson.|0
JULY 9|The Holy Hieromartyr Pancratius, Bishop of Tauromenium.|1
JULY 9|The Holy Martyrs Andrew and Probus.|0
JULY 9|Our righteous and God-bearing Fathers Dionysius the Orator and Metrophanes of Mount Athos.|0
JULY 10|Our Lord and God and Saviour Jesus Christ, the Deposition of Whose Venerable Robe in the city of Moscow we commemorate.|1
JULY 10|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Konevets Icon we celebrate.|0
JULY 10|The Holy 45 Martyrs of Nicopolis in Armenia, Leontius, Maurice, Daniel, Anthony, and those with them.|0
JULY 10|The Holy Martyrs Bianor and Silvan of Pisidia.|0
JULY 10|The Holy Martyr Apollonius of Sardis.|0
JULY 10|The Holy Ten Thousands of Fathers of Scete, whom|0
JULY 10|Theophilus, Bishop of Alexandria, surrendered unto a violent death by fire and smoke on account of Isidore the Presbyter.|0
JULY 10|Saint John the Theologian, whose Synaxis in the district of Beatus we celebrate.|0
JULY 10|Our righteous and God-bearing Father Anthony, Founder of the Kiev Caves Lavra.|0
JULY 10|The Holy Virgin Martyrs Rufina and Secunda of Rome.|0
JULY 10|Our righteous Father Gregory, Bishop of Assos.|0
JULY 10|Our righteous Father Silvan of the Kiev Caves.|0
JULY 10|Saints Parthenius and Eumenius of Crete.|0
JULY 11|The Holy Great Martyr, the all-famed Euphemia, who by a supernatural wonder upheld the Orthodox Tome of Faith at the Holy Fourth Ecumenical Council.|1
JULY 11|The 630 Holy and God-bearing Fathers of the Holy Fourth Council at Chalcedon.|0
JULY 11|Saint Olga, Great Princess of Kiev, the Equal to the Apostles, who in Holy Baptism was renamed Helen.|0
JULY 11|The Holy Martyr Cindeus the Presbyter ofPamphylia.|0
JULY 11|Our righteous Father Leo of the Sheepfold.|0
JULY 11|The Holy Martyrs Marcian and Martyrocles.|0
JULY 11|Our righteous Father Nicodemus of Vatopedi, the instructor of Saint Gregory Palamas.|0
JULY 11|The Holy New Righteous Martyr Nicodemus in Elesvan of Albania.|0
JULY 11|The Holy New Righteous Martyr Nectarius.|0
JULY 11|Our righteous Father Drostan, First Abbot of Deer in Aberdeenshire in Scotland.|0
JULY 11|The Holy Hieromartyr Abundius the Presbyter of Cordova.|0
JULY 12|The Holy Martyrs Proclus and Hilary of Ancyra.|1
JULY 12|Our righteous Father Michael Maleinus, spiritual father of Saint Athanasius of Athos.|0
JULY 12|The Holy Martyr Serapion.|0
JULY 12|The Holy Martyrs Andrew the Commander, Heraclius, Faustus, Menas, and those with them.|0
JULY 12|The Holy Great Martyr Mamas, whose Synaxis near Sigma we celebrate.|0
JULY 12|Saint Veronica, the woman with an issue ofblood whom Christ healed.|0
JULY 12|The Holy Martyrs Nabor and Felix of Milan.|0
JULY 12|The Holy Martyrs Theodore and his son John, of Kiev.|0
JULY 12|The blessed Serapion, Bishop of Vladimir.|0
JULY 12|Our righteous Father Arsenius of N ovgorod.|0
JULY 12|Our righteous Father Symeon of Volma.|0
JULY 12|Our righteous Fathers John and Gabriel of Iveron Monastery.|0
JULY 13|The Holy Archangel Gabriel, whose Synaxis we celebrate.|1
JULY 13|Our righteous Father Stephen of Mar Sabbas Monastery, nephew of Saint John of Damascus.|0
JULY 13|The Holy Martyr Golinduc of Persia, who in Holy Baptism was renamed Mary.|0
JULY 13|Our righteous Mother Sarah of Egypt.|0
JULY 13|Saint Julian, Bishop of LeMans in Gaul.|0
JULY 13|Our Father among the Saints Eugene, Bishop of Carthage; Salutarius, Archdeacon of Carthage; and Muritta the Deacon, the Confessors.|0
JULY 13|The Holy Five Martyrs of Alamannia who suffered in Cyprus: Heliophotus, Epaphroditus, Huleleus, Ammonius, and Eusthenius.|0
JULY 13|Our righteous Mother Mildred, Abbess of Minster-in-Thanet.|0
JULY 14|The Holy Apostle Aquila.|1
JULY 14|The Holy Martyr Justus of Rome.|0
JULY 14|Our righteous Father Onesimus the Wonderworker of Caesarea in Palestine.|0
JULY 14|Our Father among the Saints Joseph the Confessor, Archbishop of Thessalonica.|0
JULY 14|The Holy Martyrs Aquila and Hilary.|0
JULY 14|The Holy Hieromartyr Peter the New, Bishop of Crete.|0
JULY 14|The Holy Martyr Heraclius.|0
JULY 14|Our righteous Father Nicodemus of the Holy Mountain.|0
JULY 14|Our righteous Father Stephen of Makhrishcha.|0
JULY 15|The Holy Martyrs Cyricus and Julitta of !conium.|1
JULY 15|Saint Vladimir, Great Prince of Kiev, the Equal to the Apostles, who in Holy Baptism was called Basil.|0
JULY 15|The Holy Martyr Lollianus.|0
JULY 15|The Holy Martyr Abudimus of Tenedos.|0
JULY 15|Our righteous Mother Matrona of Chios, the finding of whose precious head we commemorate.|0
JULY 15|The Holy New Hieromartyr Vladimir, Archpriest of Lipsinsk.|0
JULY 16|The Holy Hieromartyr Athenogenes, Bishop of Pidachthoa, and his ten disciples.|1
JULY 16|The Holy Martyr Faustus.|0
JULY 16|The Holy Martyr Antiochus, brother of the Holy Martyr Plato.|0
JULY 16|The Holy 15,000 Martyrs of Pisidia, who believed in Christ through Saint Marina.|0
JULY 16|The Holy Martyr Athenogenes.|0
JULY 16|Many Women Martyrs who were beheaded.|0
JULY 16|The Holy Martyr Julia of Carthage.|0
JULY 16|The Holy Hieromartyr Sisenandus the Deacon of Cordova.|0
JULY 17|The Holy Great Martyr 1arina of Antioch in Pisidia.|1
JULY 17|The Holy Martyrs of Scillium beheaded in Carthage: Speratus, Nartzalus, Cittinus, Veturius, Felix, Aquilinus, Laetantius, Januaria, Generosa, Donata, Secunda, and Vestia.|0
JULY 17|The Holy Martyr Veronica.|0
JULY 17|Saint Euphrasius, Bishop of Ionopolis.|0
JULY 17|Our righteous Father Lazarus of Mount Galesion, the recovery of whose Holy relics we commemorate.|0
JULY 17|Our righteous Mother Marcellina, sister of Saint Ambrose of Milan.|0
JULY 17|Our righteous Father Irenarchus of Solovki.|0
JULY 17|Our righteous Father Leonidas of Ustneduma.|0
JULY 18|The Holy Martyr Emil ian of Dorostolum in Thrace.|1
JULY 18|The Holy Martyrs Paul, Thea, and Valentina at Caesarea of Palestine.|0
JULY 18|The Holy Martyr Hyacinth of Amastris.|0
JULY 18|The Holy Martyr Marcellus.|0
JULY 18|The Holy Martyrs Dasius and Maron.|0
JULY 18|Our righteous Father Pambo of Egypt.|0
JULY 18|Our Fathers among the Saints Stephen, Archbishop of Constantinople, and John the Confessor, Metropolitan of Chalcedon.|0
JULY 18|The Holy Great Martyr Athanasius of Clysma. Saint Philastrius, Bishop of Brescia.|0
JULY 18|The Holy Hieromartyr Frederick, Bishop of Utrecht.|0
JULY 18|Our righteous Fathers John the Much-suffering, and Pambo, Recluses of the Kiev Caves.|0
JULY 18|Our righteous Father Leontius of Karikhov.|0
JULY 19|Our righteous Mother Macrina, sister of Saint Basil the Great, and Saint Emily, their mother.|1
JULY 19|Our righteous Father Dius the Wonderworker.|0
JULY 19|Our righteous Father Seraphim the Wonderworker of Sarov, the recovery of whose Holy relics we commemorate.|0
JULY 19|The Holy Four Fellow Ascetics.|0
JULY 19|Our Father among the Saints Theodore the Sabbaite, Archbishop of Edessa.|0
JULY 19|Our righteous Father Abba Diodes.|0
JULY 19|Saint Gregory, Bishop of Panedus, New Confessor for the Holy icons' sake.|0
JULY 19|The Holy Virgin Martyrs Justa and Rufina of Seville.|0
JULY 19|The Holy Virgin Martyr Aurea of Cordova.|0
JULY 19|The blessed Roman us, Prince of Ryazan.|0
JULY 19|Our righteous Father Paisius of the Kiev Caves.|0
JULY 19|Saint Stephen, Prince of Serbia, and his mother, Saint Militsa.|0
JULY 20|The Holy and glorious Prophet Elias theThesbite, whose fiery ascent as it were into the Heavens we celebrate.|1
JULY 20|The Holy Martyr Salome of Georgia.|0
JULY 20|The Holy Hieromartyr Paul the Deacon of Cordova.|0
JULY 20|Our righteous Father Abramius of Galich, disciple of Saint Sergius of Radonezh.|0
JULY 20|The Holy Hieromartyr Athanas ius of Brest, the recovery of whose Holy relics we commemorate.|0
JULY 20|The Holy New Hieromartyr Philosoph us Ornatsky,Archpriest of Petro grad,and those with him.|0
JULY 20|The Holy New Hieromartyr Juvenal the Deacon.|0
JULY 20|The Holy New Martyrs Lydia, Cyril, and Alexis.|0
JULY 21|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Icon of Armatius we celebrate.|1
JULY 21|Our righteous Fathers John, and Symeon of Emesa, the Fool for Christ's sake.|0
JULY 21|The Holy Martyr Acacius of Cappadocia, whose Synaxis in Heptascalon we celebrate.|0
JULY 21|The Holy Martyrs Theophilus, Trophimus, and the 13 with them.|0
JULY 21|The Holy Martyrs Justus and Matthew.|0
JULY 21|The Holy Three Martyrs of Melitene.|0
JULY 21|The Holy Martyrs George, Theodore, and Eugene.|0
JULY 21|Our Father among the Saints Parthenius, Bishop of Radobysdion.|0
JULY 21|Saint Eleutherius, Bishop of Illyricum, whose Synaxis in the Church by Dry Hill we celebrate.|0
JULY 21|The Holy Martyr Victor of Marseilles.|0
JULY 21|Our righteous Fathers Onuphrius the Silent and Onesimus the Recluse of the Kiev Caves.|0
JULY 21|Our righteous Mother Anna, Great Princess of Kashin, the recovery of whose Holy relics we commemorate.|0
JULY 22|The Holy Myrrh-bearer Mary Magdalene, the Equal to the Apostles.|1
JULY 22|The Holy Righteous Martyr Marcella of Chios.|0
JULY 22|Our righteous Father Cornelius of Pereyaslavl.|0
JULY 23|.Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Icons of Pochaev and Joy of All That Sorrow we celebrate.|1
JULY 23|The Holy Prophet and Baptist John, whose Synaxis in the district of Olympus by SaintThomas we celebrate.|0
JULY 23|The Holy Hieromartyr Phocas of Sinope, the recovery of whose precious relics we commemorate.|0
JULY 23|The Holy Prophet Ezekiel.|0
JULY 23|The Holy Hieromartyrs Apollinaris and Vitalis, Bishops of Ravenna; Apollonius of Rome; the seven Martyrs in Carthage; and the captive Christians in Bulgaria put to death during the reign of Nicephorus the Emperor.|0
JULY 23|Our righteous Mother Anna of Leucadius.|0
JULY 23|Our Father among the Saints Thyrsus, Bishop of Carpasia in Cyprus.|0
JULY 23|Saint Germanus, Archbishop of Kazan, the translation of whose Holy relics we commemorate.|0
JULY 23|Our righteous Mother Pelagia of Tinos.|0
JULY 24|The Holy Great Martyr Christina of Tyre.|1
JULY 24|The Holy Martyrs Capito, Hymenaeus, and Hermogenes.|0
JULY 24|The Holy New Martyr Theophilus of Zakynthos, who was burnt alive in Chios.|0
JULY 24|The Holy New Martyr Athanasius of Kios in Bithynia, who was beheaded in Constantinople.|0
JULY 24|Our Father among the Saints Declan, Bishop of Ardmore.|0
JULY 24|Our righteous Father Hilarion Tvaleli of Georgia.|0
JULY 24|The Holy Passion-bearers Boris and Gleb, who in Holy Baptism were named Romanus and David.|0
JULY 24|Our righteous Father Polycarp, Archimandrite of the Kiev Caves.|0
JULY 24|The Holy New Hieromartyr Alexander, Priest of Bolshaya Rechka.|0
JULY 25|Saint Anna, the Most Holy Theotokos' Mother, whose Dormition we celebrate.|1
JULY 25|The Holy 165 Fathers of the Fifth Ecumenical Council, who refuted the doctrines of Origen.|0
JULY 25|Our righteous Mother Olympias the Deaconess.|0
JULY 25|Our righteous Mother Eupraxia of Constantinople, who struggled in asceticism in Egypt.|0
JULY 25|The Holy Martyrs of Lyons: Po thin us, Bishop of Lyons, Sanctus the Deacon, Maturus, Attalus, Blandina, Vettius Epagathus, Biblis, and those with them.|0
JULY 25|The Holy Martyr Cucufas of Barcelona.|0
JULY 25|Our righteous Mother Glodesinda of Metz.|0
JULY 25|The Holy Righteous MartyrTheodemir of Cordova.|0
JULY 25|Our righteous Father Macarius the Wonderworker of Zheltye Vody.|0
JULY 25|Our righteous Father Christopher of Solvychegodsk.|0
JULY 25|The Holy New Hieromartyr Macarius, Bishop of Vyazma.|0
JULY 26|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, whose Synaxis in Pegadion by the New Colonnade we celebrate.|1
JULY 26|The Holy Hieromartyrs Hermolaus, Hermippus, and Hermocrates of Nicomedia.|0
JULY 26|The Holy Righteous Mart]T Paraskeve of Rome.|0
JULY 26|The Holy Martyr Oraiozela.|0
JULY 26|Our righteous Father Ignatius Steironites.|0
JULY 26|The Holy Martyrs Appion and Jerusalem.|0
JULY 26|The Holy Archangel Michael, the Consecration of whose Temple in Scallae, and the Holy Archangel Gabriel, the Consecration of whose Temple in Chaldae, we commemorate.|0
JULY 26|Our righteous Father Gerontius, Founder of the Skete of Saint Anna on Mount Athos.|0
JULY 26|Our righteous Father Moses the Hungarian of the Kiev Caves.|0
JULY 27|The Holy and glorious Great Martyr and Healer Panteleimon.|1
JULY 27|The Blind Man healed by Saint Panteleimon and beheaded for Christ.|0
JULY 27|The Holy 153 Martyrs of Thrace.|0
JULY 27|Our righteous Mother Anthusa the Confessor, of Mantineus Convent.|0
JULY 27|Our righteous Father Manuel.|0
JULY 27|The Holy Martyrs Felix, Julia, and Jucunda at Nola in Campania.|0
JULY 27|The Holy Martyrs of Cordova: Aurelius and Sabigotha his wife, Felix and Liliosa his wife, and George the Sabbalte.|0
JULY 27|Our righteous Fathers Clement the Wonderworker, Archbishop of Ochrid, and Angelar, Gorazd, Nahum, and Sabbas, disciples of Saints Cyril and Methodius.|0
JULY 27|Our righteous Father Nicholas Kochanov, the Fool for Christ's sake of Novgorod.|0
JULY 27|Our Father among the Saints Joasaph, Metropolitan of Moscow.|0
JULY 27|The Holy New Hieromartyrs Demetrius of NizhneKargatskoe and Cyril of Verkhne-Kargatskoe.|0
JULY 28|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Consecration of whose Temple in the Quarter of Deaconess we commemorate, and the Synaxis of whose Icons called Directress of Smolcnsk, and Umilenie of the Seraphim-Diveyevo Convent we celebrate.|1
JULY 28|The Holy Apostles and Deacons Prochorus, Nicanor, Timon, and Parmenas.|0
JULY 28|The Holy Martyr Eustathius of Ancyra.|0
JULY 28|The Holy Martyr Acacius of Miletus.|0
JULY 28|The Holy Martyr Drosis.|0
JULY 28|Our righteous Mother Irene of Cappadocia, Abbess of Chrysovalantou.|0
JULY 28|Our righteous Father Paul of Xeropotamou on Mount Athos.|0
JULY 28|The Holy New Martyr Christodulus of Cassandra.|0
JULY 28|Our Father among the Saints Samson of Wales, Bishop of Dol in Brittany.|0
JULY 28|Our righteous Father Moses the Wonderworker of the Kiev Caves.|0
JULY 28|Our Father among the Saints Pitirim, Bishop of Tambov.|0
JULY 29|The Holy Martyr Callinicus of Cilicia.|1
JULY 29|The Holy Virgin Martyr Theodota.|0
JULY 29|The Holy Martyrs, a father and mother with their two children.|0
JULY 29|The Holy Martyrs Mamas and Basiliscus in the district of Darius; the Holy Martyrs Benjamin and Berius, by the Palace of the Hebdomon; the blessed John the Soldier;Constantine the Patriarch of Constantinople; and the pious Emperor Theodosius the Younger.|0
JULY 29|The Holy Martyr Serapia of Antioch.|0
JULY 29|The Holy Martyrs Simplicius, Faustinus, and Beatrice their sister, of Rome.|0
JULY 29|Our Father among the Saints Lupus, Bishop of Troyes in Gaul.|0
JULY 29|The Holy Martyr Eustathius the Cobbler of Mtskheta in Georgia.|0
JULY 29|Our righteous Fathers Constantine and Cosmas of Kosino, near Pskov.|0
JULY 29|Our righteous Father Romanus of Kirzhach, disciple of Saint Sergi us of Radonezh.|0
JULY 29|The Holy New Hieromartyr Benjamin, Archimandrite in Moscow.|0
JULY 30|The Holy Apostles of the Seventy Silas, Silvan, Crescens, Epenetus, and Andronicus.|1
JULY 30|The Holy Martyr Julina of Caesarea in Cappadocia.|0
JULY 30|The Holy Hieromartyr Valentin us of lnteramna in Italy, and his martyred disciples Proculus, Ephebus, and Apollonius.|0
JULY 30|The Holy Virgin Martyrs Maxima, Donatilla, and Secunda of Tuburbo Lucernaria in Africa.|0
JULY 30|Saint Angelina, Sovereign Lady of Serbia.|0
JULY 30|Our righteous Father Herman of Solovki, the recovery of whose Holy relics we commemorate.|0
JULY 30|The Holy New Martyrs Nicholas the Archpriest and Alexander the Chanter of Beloglazovskoe.|0
JULY 30|Our righteous Father Anatolius the Younger of Optina Hermitage, the Confessor.|0
JULY 31|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Consecration of whose Church in Blachernae we commemorate.|1
JULY 31|The Honoured and Life-giving Cross, the Forefeast of whose Procession from the Royal Palace into Constantinople we celebrate.|0
JULY 31|The Holy and just Eudocimus, Military Commander of Cappadocia.|0
JULY 31|Saint Joseph of Arimathea, who buried the Master Christ.|0
JULY 31|The Holy 12 Martyrs of Rome.|0
JULY 31|The Holy Apostle Philip, one of the Twelve, the deposition of whose Holy relics on Cyprus we commemorate.|0
JULY 31|Our Father among the Saints Germanus, Bishop of Auxerre in Gaul.|0
JULY 31|Our righteous Father Arsenius, Bishop of Ninotsminda in Georgia.|0
AUGUST I|The Honoured and Life-giving Cross, whose Procession we celebrate.|1
AUGUST I|The Holy Seven Maccabee Martyrs: Abirn, Anthony, Guria, Eleazar, Eusebona, Achim, and Marcellus; their mother Solomone; and their teacher Eleazar.|0
AUGUST I|The Holy Nine Martyrs in Perga ofPamphylia: Leontius, Attus, Alexander, Cindeus, .Mnesitheus, Cyriacus, Menai-|0
AUGUST I|us, Catunus, and Eucleus.|0
AUGUST I|The Holy Martyr Papas the Younger.|0
AUGUST I|The Holy Martyr Eleazar.|0
AUGUST I|The Holy Martyr Cerycus.|0
AUGUST I|The Holy Martyr Theodore.|0
AUGUST I|The Holy Martyr Polyeuctus.|0
AUGUST I|The Holy Martyrs Menes, Menaius, and others in the Quarter of Viglentium.|0
AUGUST I|Our Father among the Saints Timothy the Wonderworker, Bishop of Proconnesus.|0
AUGUST I|The Holy Righteous Martyr Elesa of Cythera.|0
AUGUST I|The Holy Martyr Felix of Gerona in Spain.|0
AUGUST I|Our Father among the Saints Eusebius the Confessor,Bishop of Vercelli.|0
AUGUST 2|The Holy First Martyr and Archdeacon Stephen, the recovery of whose Holy relics we commemorate.|1
AUGUST 2|The Holy Martyrs Maximus, Dadas, and Quintilian of Dorostolum, the finding of whose Holy relics we commemorate.|0
AUGUST 2|The Holy Apostle and Evangelist John the Theologian,the Consecration of whose divine Temple near to the most Holy Great Church we commemorate.|0
AUGUST 2|The Holy Martyr Phocas.|0
AUGUST 2|The Emperor Justinian of pious memory.|0
AUGUST 2|Saint Photine the Wonderworker of Carp asia in Cyprus.|0
AUGUST 2|Our righteous Father Friardus of Vindunitta in Gaul.|0
AUGUST 2|The Blessed Basil of Kubena.|0
AUGUST 2|Saint Basil of Moscow, the Fool for Christ's sake.|0
AUGUST 3|Our righteous Fathers Dalmatus, Faustus, and Isaacius of Constantinople.|1
AUGUST 3|The Holy Hieromartyr Stephen, Pope of Rome, and those with him.|0
AUGUST 3|Our righteous Father John the Confessor, Abbot of the Monastery of Patalaraia.|0
AUGUST 3|The Holy Myrrh-bearer Salome.|0
AUGUST 3|Our righteous MotherTheocleto the Wonderworker.|0
AUGUST 3|Saint Razhden of Persia, First Martyr of the Church of Georgia.|0
AUGUST 3|Our righteous Father Anthony the Roman, Wonderworker of Novgorod.|0
AUGUST 3|The Holy New Righteous Martyr Isaacius of Sarov.|0
AUGUST 4|The Holy Seven Youths of Ephesus: Maximilian, Exacustodian, Jamblichus, Martinian, Dionysius, John, and Constantine.|1
AUGUST 4|The Holy Righteous Martyr Eudocia the Samaritan, the recovery of whose Holy relics we commemorate.|0
AUGUST 4|The Holy Martyr Thathuel.|0
AUGUST 4|The Holy Martyr Ia and those with her in Persia.|0
AUGUST 4|The Holy New Hieromartyr Nicholas Prozorov, Priest of Petro grad.|0
AUGUST 4|The Holy New Hieromartyr Demetrius, Archbishop of Gdov.|0
AUGUST 5|Our Lord and God and Saviour Jesus Christ, the Fore-feast of whose Holy Transfiguration we celebrate.|1
AUGUST 5|The Holy Martyr Eusignius of Antioch.|0
AUGUST 5|The Holy Martyred Brethren Cattidius and Cattidianus.|0
AUGUST 5|Saint Nanna, mother of Saint Gregory the Theologian.|0
AUGUST 5|The Holy Martyr Soleb of Egypt.|0
AUGUST 5|The Holy Hieromartyrs Fabian and Antherus, Bishops of Rome.|0
AUGUST 5|The Holy Martyr Pontius the Roman, at Cimiez in Gaul.|0
AUGUST 5|The Holy Martyr Afra of Augsburg.|0
AUGUST 5|Saint Cassian, Bishop of Autun in Gaul.|0
AUGUST 5|The Holy Martyr Oswald, King of North umbria.|0
AUGUST 5|Our righteous Father Job of the Ravine, who was of the Solovki Monastery.|0
AUGUST 5|The Holy New Martyr Abbacum of Thessalonica.|0
AUGUST 5|The Holy New Martyr Christos of Preveza.|0
AUGUST 5|Our righteous Father John the Romanian of Hozeva.|0
AUGUST 6|Our Lord and God and Saviour Jesus Christ, Whose divine Transfiguration we celebrate.|1
AUGUST 6|The Holy Martyred Children Justus and Pastor of Alcalade Henares in Spain.|0
AUGUST 6|Our Father among the Saints Theoctistus, Bishop of Chernigov.|0
AUGUST 6|The Holy New Martyr Eudocia and four other Virgin Martyrs near Sarov.|0
AUGUST 6|The Holy New Martyr Sergius Tikhomirov, Archpriest of Petrograd.|0
AUGUST 7|The Holy Righteous Martyr Dometius of Persia and his two disciples.|1
AUGUST 7|Our righteous Father Or of Egypt.|0
AUGUST 7|The righteous Ten Thousands of Ascetics of the Thebald.|0
AUGUST 7|The Holy Righteous Martyr Potamia the Wonderworker.|0
AUGUST 7|Saint Narcissus, Archbishop of Jerusalem.|0
AUGUST 7|The Holy Martyrs Asterius the Wonderworker and Marinus the Soldier in Caesarea of Palestine.|0
AUGUST 7|The Holy Martyr Sozon of Nicomedia.|0
AUGUST 7|Our righteous Father Hyperechius.|0
AUGUST 7|Our righteous Father Theodosius the New, the Healer, of the Peloponnesus.|0
AUGUST 7|Our righteous Father Dometius of Philotheou Monastery.|0
AUGUST 7|Our righteous Father Nicanor of Mount Callistratus.|0
AUGUST 7|Saint Victricius, Bishop of Rouen in Gaul.|0
AUGUST 7|Our righteous Fathers of the Kiev Caves, Pimen the Much-suffering, Pimen the Faster, and Mercurius, Bishop of Smolensk.|0
AUGUST 7|Our righteous Mother Theodora of Sihla.|0
AUGUST 7|Our Father among the Saints Metrophanes, Bishop of Voronezh, the recovery of whose Holy relics we commemorate.|0
AUGUST 7|Our righteous Father Anthony of Optina.|0
AUGUST 8|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Tolga Icon we celebrate.|1
AUGUST 8|Our righteous Father Emilian the Confessor, Bishop of Cyzicus.|0
AUGUST 8|Saint Myron the Wonderworker, Bishop of Crete.|0
AUGUST 8|Our righteous FatherTheodosius, Abbot of Orobae.|0
AUGUST 8|The Holy Martyrs Eleutherius, Leonidas, and the infants with them.|0
AUGUST 8|The Holy Ten Ascetics of Egypt.|0
AUGUST 8|The HolyTwo Martyrs ofTyre.|0
AUGUST 8|The Holy Martyr Styracius.|0
AUGUST 8|The Holy New MartyrTriantaphyllus of Zagora in Magnesia.|0
AUGUST 8|The Holy New Martyr Anastasi us of Macedonia.|0
AUGUST 8|Our righteous Father Colman of Lindisfarne.|0
AUGUST 8|Our righteous Fathers Gregory the Iconographer and Gregory the Wonderworker of the Kiev Caves.|0
AUGUST 8|Our righteous Fathers Zosimas and Sabbatius of Solovki, the recovery of whose Holy relics we commemorate.|0
AUGUST 8|Our righteous Father Euthymius, Abbot of the Monastery of the Baptist in Georgia.|0
AUGUST 9|The Holy Apostle Matthias.|1
